ma_truong,ma_nganh,ten_nganh,nam
TCT,7140217,Sư phạm Ngữ văn,2022
TCT,7140218,Sư phạm Lịch sử,2022
TCT,7140219,Sư phạm Địa lý,2022
TCT,7140231,Sư phạm Tiếng Anh,2022
TCT,7140233,Sư phạm Tiếng Pháp,2022
TCT,7220201,Ngôn ngữ Anh,2022
TCT,7220201C,Ngôn ngữ Anh,2022
TCT,7220201H,Ngôn ngữ Anh,2022
TCT,7220203,Ngôn ngữ Pháp,2022
TCT,7229001,Triết học,2022
TCT,7229030,Văn học,2022
TCT,7310101,Kinh tế,2022
TCT,7310201,Chính trị học,2022
TCT,7310301,Xã hội học,2022
TCT,7310630,Việt Nam học,2022
TCT,7310630H,Việt Nam học,2022
TCT,7320104,Truyền thông đa phương tiện,2022
TCT,7320201,Thông tin - thư viện,2022
TCT,7340101,Quản trị kinh doanh,2022
TCT,7340101C,Quản trị kinh doanh,2022
TCT,7340101H,Quản trị kinh doanh,2022
TCT,7340115,Marketing,2022
TCT,7340120,Kinh doanh quốc tế,2022
TCT,7340120C,Kinh doanh quốc tế,2022
TCT,7340121,Kinh doanh thương mại,2022
TCT,7340201,Tài chính - Ngân hàng,2022
TCT,7340201C,Tài chính - Ngân hàng,2022
TCT,7340301,Kế toán,2022
TCT,7340302,Kiểm toán,2022
TCT,7380101,Luật,2022
TCT,7380101H,Luật,2022
TCT,7420101,Sinh học,2022
TCT,7420201,Công nghệ sinh học,2022
TCT,7420201T,Công nghệ sinh học,2022
TCT,7420203,Sinh học ứng dụng,2022
TCT,7440112,Hoá học,2022
TCT,7440301,Khoa học môi trường,2022
TCT,7460112,Toán ứng dụng,2022
TCT,7460201,Thống kê,2022
TCT,7480101,Khoa học máy tính,2022
TCT,7480102,Mạng máy tính và Truyền thông dữ liệu,2022
TCT,7480103,Kỹ thuật phần mềm,2022
TCT,7480103C,Kỹ thuật phần mềm,2022
TCT,7480104,Hệ thống thông tin,2022
TCT,7480106,Kỹ thuật máy tính,2022
TCT,7480201,Công nghệ thông tin,2022
TCT,7480201C,Công nghệ thông tin,2022
TCT,7480201H,Công nghệ thông tin,2022
TCT,7480202,An toàn thông tin,2022
TCT,7510401,Công nghệ kỹ thuật hoá học,2022
TCT,7510401C,Công nghệ kỹ thuật hoá học,2022
TCT,7510601,Quản lý công nghiệp,2022
TCT,7510605,Logistics và Quản lý chuỗi cung ứng,2022
TCT,7520103,Kỹ thuật cơ khí,2022
TCT,7520114,Kỹ thuật cơ điện tử,2022
TCT,7520201,Kỹ thuật điện,2022
TCT,7520201C,Kỹ thuật điện,2022
TCT,7520207,Kỹ thuật điện tử - viễn thông,2022
TCT,7520216,Kỹ thuật điều khiển và tự động hoá,2022
TCT,7520309,Kỹ thuật vật liệu,2022
TCT,7520320,Kỹ thuật môi trường,2022
TCT,7520401,Vật lý kỹ thuật,2022
TCT,7540101,Công nghệ thực phẩm,2022
TCT,7540101C,Công nghệ thực phẩm,2022
TCT,7540104,Công nghệ sau thu hoạch,2022
TCT,7540105,Công nghệ chế biến thuỷ sản,2022
TCT,7580201,Kỹ thuật xây dựng,2022
TCT,7580201C,Kỹ thuật xây dựng,2022
TCT,7580202,Kỹ thuật xây dựng,2022
TCT,7580205,Kỹ thuật xây dựng,2022
TCT,7580213,Kỹ thuật cấp thoát nước,2022
TCT,7620103,Khoa học đất,2022
TCT,7620105,Chăn nuôi,2022
TCT,7620109,Nông học,2022
TCT,7620110,Khoa học cây trồng,2022
