school_code,major_code,major_name,combo,score,scale,method,year,note,source,source_url
HTN,7310202,Xây dựng Đảng và chính quyền nhà nước,C00,15.00,,THPTQG,2020,,daniele15,
HTN,7310202,Xây dựng Đảng và chính quyền nhà nước,C19,15.00,,THPTQG,2020,,daniele15,
HTN,7310202,Xây dựng Đảng và chính quyền nhà nước,D01,15.00,,THPTQG,2020,,daniele15,
HTN,7310202,Xây dựng Đảng và chính quyền nhà nước,D66,15.00,,THPTQG,2020,,daniele15,
HTN,7310205,Quản lý nhà nước,A00,15.00,,THPTQG,2020,,daniele15,
HTN,7310205,Quản lý nhà nước,A01,15.00,,THPTQG,2020,,daniele15,
HTN,7310205,Quản lý nhà nước,C00,15.00,,THPTQG,2020,,daniele15,
HTN,7310205,Quản lý nhà nước,D01,15.00,,THPTQG,2020,,daniele15,
HTN,7310401,Tâm lý học,C00,15.00,,THPTQG,2020,,daniele15,
HTN,7310401,Tâm lý học,D01,15.00,,THPTQG,2020,,daniele15,
HTN,7310401,Tâm lý học,D15,15.00,,THPTQG,2020,,daniele15,
HTN,7310401,Tâm lý học,D66,15.00,,THPTQG,2020,,daniele15,
HTN,7320108,Quan hệ công chúng,C00,17.00,,THPTQG,2020,,daniele15,
HTN,7320108,Quan hệ công chúng,D01,17.00,,THPTQG,2020,,daniele15,
HTN,7320108,Quan hệ công chúng,D10,17.00,,THPTQG,2020,,daniele15,
HTN,7320108,Quan hệ công chúng,D84,17.00,,THPTQG,2020,,daniele15,
HTN,7380101,Luật,A00,17.00,,THPTQG,2020,,daniele15,
HTN,7380101,Luật,C00,17.00,,THPTQG,2020,,daniele15,
HTN,7380101,Luật,D01,17.00,,THPTQG,2020,,daniele15,
HTN,7380101,Luật,D66,17.00,,THPTQG,2020,,daniele15,
HTN,7760101,Công tác xã hội,C00,15.00,,THPTQG,2020,,daniele15,
HTN,7760101,Công tác xã hội,C14,15.00,,THPTQG,2020,,daniele15,
HTN,7760101,Công tác xã hội,D01,15.00,,THPTQG,2020,,daniele15,
HTN,7760101,Công tác xã hội,D15,15.00,,THPTQG,2020,,daniele15,
HTN,7760102,Công tác thanh thiếu niên,C00,15.00,,THPTQG,2020,,daniele15,
HTN,7760102,Công tác thanh thiếu niên,C19,15.00,,THPTQG,2020,,daniele15,
HTN,7760102,Công tác thanh thiếu niên,C20,15.00,,THPTQG,2020,,daniele15,
HTN,7760102,Công tác thanh thiếu niên,D01,15.00,,THPTQG,2020,,daniele15,
HVN,7640101,Thú y,A00,15.00,,THPTQG,2020,Chăn nuôi thú y,daniele15,
HVN,7640101,Thú y,A01,15.00,,THPTQG,2020,Chăn nuôi thú y,daniele15,
HVN,7640101,Thú y,B00,15.00,,THPTQG,2020,Chăn nuôi thú y,daniele15,
HVN,7640101,Thú y,D01,15.00,,THPTQG,2020,Chăn nuôi thú y,daniele15,
HVN,HVN01,Kinh tế,A00,15.00,,THPTQG,2020,Quản trị kinh doanh nông nghiệpChương trình quốc tế,daniele15,
HVN,HVN01,Kinh tế,A11,15.00,,THPTQG,2020,Quản trị kinh doanh nông nghiệpChương trình quốc tế,daniele15,
HVN,HVN01,Kinh tế,B00,15.00,,THPTQG,2020,Quản trị kinh doanh nông nghiệpChương trình quốc tế,daniele15,
HVN,HVN01,Kinh tế,D01,15.00,,THPTQG,2020,Quản trị kinh doanh nông nghiệpChương trình quốc tế,daniele15,
HVN,HVN02,Nông nghiệp,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN02,Nông nghiệp,A11,15.00,,THPTQG,2020,,daniele15,
HVN,HVN02,Nông nghiệp,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN02,Nông nghiệp,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN03,Chăn nuôi,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN03,Chăn nuôi,A01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN03,Chăn nuôi,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN03,Chăn nuôi,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,A01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,C01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,A01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,C01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN04,Công nghệ kỹ thuật cơ điện tử,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN05,Công nghệ kỹ thuật ô tô,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN05,Công nghệ kỹ thuật ô tô,A01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN05,Công nghệ kỹ thuật ô tô,C01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN05,Công nghệ kỹ thuật ô tô,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN06,Công nghệ rau hoa quả và cảnh quan,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN06,Công nghệ rau hoa quả và cảnh quan,A09,15.00,,THPTQG,2020,,daniele15,
HVN,HVN06,Công nghệ rau hoa quả và cảnh quan,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN06,Công nghệ rau hoa quả và cảnh quan,C20,15.00,,THPTQG,2020,,daniele15,
HVN,HVN07,Công nghệ sinh học,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN07,Công nghệ sinh học,A11,16.00,,THPTQG,2020,,daniele15,
HVN,HVN07,Công nghệ sinh học,B00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN07,Công nghệ sinh học,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN08,Công nghệ thông tin,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN08,Công nghệ thông tin,A01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN08,Công nghệ thông tin,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN09,Công nghệ và kinh doanh thực phẩm,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN09,Công nghệ và kinh doanh thực phẩm,A01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN09,Công nghệ và kinh doanh thực phẩm,B00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN09,Công nghệ và kinh doanh thực phẩm,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN10,Kế toán,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN10,Kế toán,A09,16.00,,THPTQG,2020,,daniele15,
HVN,HVN10,Kế toán,C20,16.00,,THPTQG,2020,,daniele15,
HVN,HVN10,Kế toán,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN11,Khoa học đất,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN11,Khoa học đất,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN11,Khoa học đất,D07,15.00,,THPTQG,2020,,daniele15,
HVN,HVN11,Khoa học đất,D08,15.00,,THPTQG,2020,,daniele15,
HVN,HVN12,Kinh tế,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN12,Kinh tế,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN12,Kinh tế,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN12,Kinh tế,D10,15.00,,THPTQG,2020,,daniele15,
HVN,HVN13,Phát triển nông thôn,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN13,Phát triển nông thôn,C20,15.00,,THPTQG,2020,,daniele15,
HVN,HVN13,Phát triển nông thôn,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN13,Phát triển nông thôn,D10,15.00,,THPTQG,2020,,daniele15,
HVN,HVN14,Luật,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN14,Luật,C00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN14,Luật,C20,16.00,,THPTQG,2020,,daniele15,
HVN,HVN14,Luật,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN15,Khoa học môi trường,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN15,Khoa học môi trường,A06,15.00,,THPTQG,2020,,daniele15,
HVN,HVN15,Khoa học môi trường,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN15,Khoa học môi trường,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN16,Công nghệ kỹ thuật môi trường,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN16,Công nghệ kỹ thuật môi trường,A06,15.00,,THPTQG,2020,,daniele15,
HVN,HVN16,Công nghệ kỹ thuật môi trường,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN16,Công nghệ kỹ thuật môi trường,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN17,Ngôn ngữ Anh,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN17,Ngôn ngữ Anh,D07,15.00,,THPTQG,2020,,daniele15,
HVN,HVN17,Ngôn ngữ Anh,D14,15.00,,THPTQG,2020,,daniele15,
HVN,HVN17,Ngôn ngữ Anh,D15,15.00,,THPTQG,2020,,daniele15,
HVN,HVN18,Nông nghiệp công nghệ cao,A00,18.00,,THPTQG,2020,,daniele15,
HVN,HVN18,Nông nghiệp công nghệ cao,A11,18.00,,THPTQG,2020,,daniele15,
HVN,HVN18,Nông nghiệp công nghệ cao,B00,18.00,,THPTQG,2020,,daniele15,
HVN,HVN18,Nông nghiệp công nghệ cao,B04,18.00,,THPTQG,2020,,daniele15,
HVN,HVN19,Quản lý tài nguyên và môi trường,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN19,Quản lý tài nguyên và môi trường,A01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN19,Quản lý tài nguyên và môi trường,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN19,Quản lý tài nguyên và môi trường,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,A09,15.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,C20,15.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,A00,16.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,A09,16.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,C20,16.00,,THPTQG,2020,,daniele15,
HVN,HVN20,Quản trị kinh doanh,D01,16.00,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,A00,18.00,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,A01,18.00,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,B00,18.00,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,D01,18.00,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,A00,18.50,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,A01,18.50,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,B00,18.50,,THPTQG,2020,,daniele15,
HVN,HVN21,Logistics và Quản lý chuỗi cung ứng,D01,18.50,,THPTQG,2020,,daniele15,
HVN,HVN22,Sư phạm Kỹ thuật nông nghiệp,A00,18.50,,THPTQG,2020,,daniele15,
HVN,HVN22,Sư phạm Kỹ thuật nông nghiệp,A01,18.50,,THPTQG,2020,,daniele15,
HVN,HVN22,Sư phạm Kỹ thuật nông nghiệp,B00,18.50,,THPTQG,2020,,daniele15,
HVN,HVN22,Sư phạm Kỹ thuật nông nghiệp,D01,18.50,,THPTQG,2020,,daniele15,
HVN,HVN23,Thú y,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN23,Thú y,A01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN23,Thú y,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN23,Thú y,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN24,Nuôi trồng thuỷ sản,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN24,Nuôi trồng thuỷ sản,A11,15.00,,THPTQG,2020,,daniele15,
HVN,HVN24,Nuôi trồng thuỷ sản,B00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN24,Nuôi trồng thuỷ sản,D01,15.00,,THPTQG,2020,,daniele15,
HVN,HVN25,Xã hội học,A00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN25,Xã hội học,C00,15.00,,THPTQG,2020,,daniele15,
HVN,HVN25,Xã hội học,C20,15.00,,THPTQG,2020,,daniele15,
HVN,HVN25,Xã hội học,D01,15.00,,THPTQG,2020,,daniele15,
IUH,7210404,Thiết kế thời trang,A00,19.00,,THPTQG,2020,,daniele15,
IUH,7210404,Thiết kế thời trang,C01,19.00,,THPTQG,2020,,daniele15,
IUH,7210404,Thiết kế thời trang,D01,19.00,,THPTQG,2020,,daniele15,
IUH,7210404,Thiết kế thời trang,D90,19.00,,THPTQG,2020,,daniele15,
IUH,7220201,Ngôn ngữ Anh,D01,20.50,,THPTQG,2020,,daniele15,
IUH,7220201,Ngôn ngữ Anh,D14,20.50,,THPTQG,2020,,daniele15,
IUH,7220201,Ngôn ngữ Anh,D15,20.50,,THPTQG,2020,,daniele15,
IUH,7220201,Ngôn ngữ Anh,D96,20.50,,THPTQG,2020,,daniele15,
IUH,7340101,Quản trị kinh doanh,A01,22.75,,THPTQG,2020,,daniele15,
IUH,7340101,Quản trị kinh doanh,C01,22.75,,THPTQG,2020,,daniele15,
IUH,7340101,Quản trị kinh doanh,D01,22.75,,THPTQG,2020,,daniele15,
IUH,7340101,Quản trị kinh doanh,D96,22.75,,THPTQG,2020,,daniele15,
IUH,7340101C,Quản trị kinh doanh,A01,19.00,,THPTQG,2020,,daniele15,
IUH,7340101C,Quản trị kinh doanh,C01,19.00,,THPTQG,2020,,daniele15,
IUH,7340101C,Quản trị kinh doanh,D01,19.00,,THPTQG,2020,,daniele15,
IUH,7340101C,Quản trị kinh doanh,D96,19.00,,THPTQG,2020,,daniele15,
IUH,7340115,Marketing,A01,24.50,,THPTQG,2020,,daniele15,
IUH,7340115,Marketing,C01,24.50,,THPTQG,2020,,daniele15,
IUH,7340115,Marketing,D01,24.50,,THPTQG,2020,,daniele15,
IUH,7340115,Marketing,D96,24.50,,THPTQG,2020,,daniele15,
IUH,7340115C,Marketing,A01,19.00,,THPTQG,2020,,daniele15,
IUH,7340115C,Marketing,C01,19.00,,THPTQG,2020,,daniele15,
IUH,7340115C,Marketing,D01,19.00,,THPTQG,2020,,daniele15,
IUH,7340115C,Marketing,D96,19.00,,THPTQG,2020,,daniele15,
IUH,7340120,Kinh doanh quốc tế,A01,23.50,,THPTQG,2020,,daniele15,
IUH,7340120,Kinh doanh quốc tế,C01,23.50,,THPTQG,2020,,daniele15,
IUH,7340120,Kinh doanh quốc tế,D01,23.50,,THPTQG,2020,,daniele15,
IUH,7340120,Kinh doanh quốc tế,D96,23.50,,THPTQG,2020,,daniele15,
IUH,7340120C,Kinh doanh quốc tế,A01,19.00,,THPTQG,2020,,daniele15,
IUH,7340120C,Kinh doanh quốc tế,C01,19.00,,THPTQG,2020,,daniele15,
IUH,7340120C,Kinh doanh quốc tế,D01,19.00,,THPTQG,2020,,daniele15,
IUH,7340120C,Kinh doanh quốc tế,D96,19.00,,THPTQG,2020,,daniele15,
IUH,7340122,Thương mại điện tử,A01,22.50,,THPTQG,2020,,daniele15,
IUH,7340122,Thương mại điện tử,C01,22.50,,THPTQG,2020,,daniele15,
IUH,7340122,Thương mại điện tử,D01,22.50,,THPTQG,2020,,daniele15,
IUH,7340122,Thương mại điện tử,D90,22.50,,THPTQG,2020,,daniele15,
IUH,7340201,Tài chính - Ngân hàng,A00,22.50,,THPTQG,2020,Gồm 2 chuyên ngành: Tài chính ngân hàng; tài chính doanh nghiệp,daniele15,
IUH,7340201,Tài chính - Ngân hàng,C01,22.50,,THPTQG,2020,Gồm 2 chuyên ngành: Tài chính ngân hàng; tài chính doanh nghiệp,daniele15,
IUH,7340201,Tài chính - Ngân hàng,D01,22.50,,THPTQG,2020,Gồm 2 chuyên ngành: Tài chính ngân hàng; tài chính doanh nghiệp,daniele15,
IUH,7340201,Tài chính - Ngân hàng,D90,22.50,,THPTQG,2020,Gồm 2 chuyên ngành: Tài chính ngân hàng; tài chính doanh nghiệp,daniele15,
IUH,7340201C,Tài chính - Ngân hàng,A00,19.00,,THPTQG,2020,,daniele15,
IUH,7340201C,Tài chính - Ngân hàng,C01,19.00,,THPTQG,2020,,daniele15,
IUH,7340201C,Tài chính - Ngân hàng,D01,19.00,,THPTQG,2020,,daniele15,
IUH,7340201C,Tài chính - Ngân hàng,D90,19.00,,THPTQG,2020,,daniele15,
IUH,7340301,Kế toán,A00,21.50,,THPTQG,2020,Gồm 2 chuyên ngành Kế toán; Kiểm toán,daniele15,
IUH,7340301,Kế toán,A01,21.50,,THPTQG,2020,Gồm 2 chuyên ngành Kế toán; Kiểm toán,daniele15,
IUH,7340301,Kế toán,D01,21.50,,THPTQG,2020,Gồm 2 chuyên ngành Kế toán; Kiểm toán,daniele15,
IUH,7340301,Kế toán,D90,21.50,,THPTQG,2020,Gồm 2 chuyên ngành Kế toán; Kiểm toán,daniele15,
IUH,7340301C,Kế toán,A00,19.00,,THPTQG,2020,Nhóm ngành Kế toán; kiểm toán,daniele15,
IUH,7340301C,Kế toán,A01,19.00,,THPTQG,2020,Nhóm ngành Kế toán; kiểm toán,daniele15,
IUH,7340301C,Kế toán,D01,19.00,,THPTQG,2020,Nhóm ngành Kế toán; kiểm toán,daniele15,
IUH,7340301C,Kế toán,D90,19.00,,THPTQG,2020,Nhóm ngành Kế toán; kiểm toán,daniele15,
IUH,7380107,Luật,A00,23.25,,THPTQG,2020,Luật kinh tế,daniele15,
IUH,7380107,Luật,C00,23.25,,THPTQG,2020,Luật kinh tế,daniele15,
IUH,7380107,Luật,D01,23.25,,THPTQG,2020,Luật kinh tế,daniele15,
IUH,7380107,Luật,D96,23.25,,THPTQG,2020,Luật kinh tế,daniele15,
IUH,7380108,Luật,A00,20.50,,THPTQG,2020,Luật quốc tế,daniele15,
IUH,7380108,Luật,C00,20.50,,THPTQG,2020,Luật quốc tế,daniele15,
IUH,7380108,Luật,D01,20.50,,THPTQG,2020,Luật quốc tế,daniele15,
IUH,7380108,Luật,D96,20.50,,THPTQG,2020,Luật quốc tế,daniele15,
IUH,7420201,Công nghệ sinh học,A00,18.00,,THPTQG,2020,,daniele15,
IUH,7420201,Công nghệ sinh học,B00,18.00,,THPTQG,2020,,daniele15,
IUH,7420201,Công nghệ sinh học,D07,18.00,,THPTQG,2020,,daniele15,
IUH,7420201,Công nghệ sinh học,D90,18.00,,THPTQG,2020,,daniele15,
IUH,7420201C,Công nghệ sinh học,A00,17.00,,THPTQG,2020,,daniele15,
IUH,7420201C,Công nghệ sinh học,B00,17.00,,THPTQG,2020,,daniele15,
IUH,7420201C,Công nghệ sinh học,D07,17.00,,THPTQG,2020,,daniele15,
IUH,7420201C,Công nghệ sinh học,D90,17.00,,THPTQG,2020,,daniele15,
IUH,7480103C,Kỹ thuật phần mềm,A00,19.00,,THPTQG,2020,,daniele15,
IUH,7480103C,Kỹ thuật phần mềm,C01,19.00,,THPTQG,2020,,daniele15,
IUH,7480103C,Kỹ thuật phần mềm,D01,19.00,,THPTQG,2020,,daniele15,
IUH,7480103C,Kỹ thuật phần mềm,D90,19.00,,THPTQG,2020,,daniele15,
IUH,7480108,Công nghệ kỹ thuật máy tính,A00,21.00,,THPTQG,2020,,daniele15,
IUH,7480108,Công nghệ kỹ thuật máy tính,A01,21.00,,THPTQG,2020,,daniele15,
IUH,7480108,Công nghệ kỹ thuật máy tính,C01,21.00,,THPTQG,2020,,daniele15,
IUH,7480108,Công nghệ kỹ thuật máy tính,D90,21.00,,THPTQG,2020,,daniele15,
IUH,7480201,Công nghệ thông tin,A00,23.00,,THPTQG,2020,Gồm 2 ngành: Công nghệ thông tin; Kỹ thuật phần mềm; Khoa học máy tính; Hệ thống thông tin,daniele15,
IUH,7480201,Công nghệ thông tin,C01,23.00,,THPTQG,2020,Gồm 2 ngành: Công nghệ thông tin; Kỹ thuật phần mềm; Khoa học máy tính; Hệ thống thông tin,daniele15,
IUH,7480201,Công nghệ thông tin,D01,23.00,,THPTQG,2020,Gồm 2 ngành: Công nghệ thông tin; Kỹ thuật phần mềm; Khoa học máy tính; Hệ thống thông tin,daniele15,
IUH,7480201,Công nghệ thông tin,D90,23.00,,THPTQG,2020,Gồm 2 ngành: Công nghệ thông tin; Kỹ thuật phần mềm; Khoa học máy tính; Hệ thống thông tin,daniele15,
IUH,7510201,Công nghệ kỹ thuật cơ khí,A00,22.50,,THPTQG,2020,,daniele15,
IUH,7510201,Công nghệ kỹ thuật cơ khí,A01,22.50,,THPTQG,2020,,daniele15,
IUH,7510201,Công nghệ kỹ thuật cơ khí,C01,22.50,,THPTQG,2020,,daniele15,
IUH,7510201,Công nghệ kỹ thuật cơ khí,D90,22.50,,THPTQG,2020,,daniele15,
IUH,7510201C,Công nghệ kỹ thuật cơ khí,A00,18.00,,THPTQG,2020,,daniele15,
IUH,7510201C,Công nghệ kỹ thuật cơ khí,A01,18.00,,THPTQG,2020,,daniele15,
IUH,7510201C,Công nghệ kỹ thuật cơ khí,C01,18.00,,THPTQG,2020,,daniele15,
IUH,7510201C,Công nghệ kỹ thuật cơ khí,D90,18.00,,THPTQG,2020,,daniele15,
IUH,7510202,Công nghệ chế tạo máy,A00,20.50,,THPTQG,2020,,daniele15,
IUH,7510202,Công nghệ chế tạo máy,A01,20.50,,THPTQG,2020,,daniele15,
IUH,7510202,Công nghệ chế tạo máy,C01,20.50,,THPTQG,2020,,daniele15,
IUH,7510202,Công nghệ chế tạo máy,D90,20.50,,THPTQG,2020,,daniele15,
IUH,7510202C,Công nghệ chế tạo máy,A00,18.00,,THPTQG,2020,,daniele15,
IUH,7510202C,Công nghệ chế tạo máy,A01,18.00,,THPTQG,2020,,daniele15,
IUH,7510202C,Công nghệ chế tạo máy,C01,18.00,,THPTQG,2020,,daniele15,
IUH,7510202C,Công nghệ chế tạo máy,D90,18.00,,THPTQG,2020,,daniele15,
IUH,7510203,Công nghệ kỹ thuật cơ điện tử,A00,22.50,,THPTQG,2020,,daniele15,
IUH,7510203,Công nghệ kỹ thuật cơ điện tử,A01,22.50,,THPTQG,2020,,daniele15,
IUH,7510203,Công nghệ kỹ thuật cơ điện tử,C01,22.50,,THPTQG,2020,,daniele15,
IUH,7510203,Công nghệ kỹ thuật cơ điện tử,D90,22.50,,THPTQG,2020,,daniele15,
IUH,7510203C,Công nghệ kỹ thuật cơ điện tử,A00,18.00,,THPTQG,2020,,daniele15,
IUH,7510203C,Công nghệ kỹ thuật cơ điện tử,A01,18.00,,THPTQG,2020,,daniele15,
IUH,7510203C,Công nghệ kỹ thuật cơ điện tử,C01,18.00,,THPTQG,2020,,daniele15,
IUH,7510203C,Công nghệ kỹ thuật cơ điện tử,D90,18.00,,THPTQG,2020,,daniele15,
IUH,7510205,Công nghệ kỹ thuật ô tô,A00,23.00,,THPTQG,2020,,daniele15,
IUH,7510205,Công nghệ kỹ thuật ô tô,A01,23.00,,THPTQG,2020,,daniele15,
IUH,7510205,Công nghệ kỹ thuật ô tô,C01,23.00,,THPTQG,2020,,daniele15,
IUH,7510205,Công nghệ kỹ thuật ô tô,D90,23.00,,THPTQG,2020,,daniele15,
IUH,7510206,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),A00,17.00,,THPTQG,2020,,daniele15,
IUH,7510206,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),A01,17.00,,THPTQG,2020,,daniele15,
IUH,7510206,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),C01,17.00,,THPTQG,2020,,daniele15,
IUH,7510206,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),D90,17.00,,THPTQG,2020,,daniele15,
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,20.50,,THPTQG,2020,Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện và Năng lượng tái tạo,daniele15,
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,20.50,,THPTQG,2020,Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện và Năng lượng tái tạo,daniele15,
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",C01,20.50,,THPTQG,2020,Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện và Năng lượng tái tạo,daniele15,
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",D90,20.50,,THPTQG,2020,Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện và Năng lượng tái tạo,daniele15,
IUH,7510301C,"Công nghệ kỹ thuật điện, điện tử",A00,18.00,,THPTQG,2020,"Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện, điện tử; năng lượng tái tạo",daniele15,
IUH,7510301C,"Công nghệ kỹ thuật điện, điện tử",A01,18.00,,THPTQG,2020,"Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện, điện tử; năng lượng tái tạo",daniele15,
IUH,7510301C,"Công nghệ kỹ thuật điện, điện tử",C01,18.00,,THPTQG,2020,"Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện, điện tử; năng lượng tái tạo",daniele15,
IUH,7510301C,"Công nghệ kỹ thuật điện, điện tử",D90,18.00,,THPTQG,2020,"Gồm 2 chuyên ngành: Công nghệ kỹ thuật điện, điện tử; năng lượng tái tạo",daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,17.00,,THPTQG,2020,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,17.00,,THPTQG,2020,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,C01,17.00,,THPTQG,2020,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D90,17.00,,THPTQG,2020,,daniele15,
IUH,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,A00,17.00,,THPTQG,2020,,daniele15,
IUH,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,A01,17.00,,THPTQG,2020,,daniele15,
IUH,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,C01,17.00,,THPTQG,2020,,daniele15,
IUH,7510302C,Công nghệ kỹ thuật điện tử - viễn thông,D90,17.00,,THPTQG,2020,,daniele15,
IUH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,21.50,,THPTQG,2020,,daniele15,
IUH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A01,21.50,,THPTQG,2020,,daniele15,
IUH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,C01,21.50,,THPTQG,2020,,daniele15,
IUH,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,D90,21.50,,THPTQG,2020,,daniele15,
IUH,7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,18.00,,THPTQG,2020,,daniele15,
