ma_truong,ma_nganh,ten_nganh,to_hop,diem,diem_thang,phuong_thuc,nam,ghi_chu,nguon,source_url
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,24.50,,THPTQG,2019,,daniele15,
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",C01,24.50,,THPTQG,2019,,daniele15,
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",D90,24.50,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,17.50,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,17.50,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,C01,17.50,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D90,17.50,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,23.00,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,23.00,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,C01,23.00,,THPTQG,2019,,daniele15,
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D90,23.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,A00,17.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,B00,17.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,D07,17.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,D90,17.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,A00,20.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,B00,20.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,D07,20.00,,THPTQG,2019,,daniele15,
IUH,7510401,Công nghệ kỹ thuật hoá học,D90,20.00,,THPTQG,2019,,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,A00,16.00,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,B00,16.00,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,D07,16.00,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,D90,16.00,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,A00,19.50,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,B00,19.50,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,D07,19.50,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510401C,Công nghệ kỹ thuật hoá học,D90,19.50,,THPTQG,2019,Hệ đại học Chất lượng cao,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,A00,17.00,,THPTQG,2019,,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,B00,17.00,,THPTQG,2019,,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,C02,17.00,,THPTQG,2019,,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,D07,17.00,,THPTQG,2019,,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,A00,19.50,,THPTQG,2019,,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,B00,19.50,,THPTQG,2019,,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,C02,19.50,,THPTQG,2019,,daniele15,
IUH,7510406,Công nghệ kỹ thuật môi trường,D07,19.50,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,A00,18.50,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,B00,18.50,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,D07,18.50,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,D90,18.50,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,A00,27.00,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,B00,27.00,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,D07,27.00,,THPTQG,2019,,daniele15,
IUH,7540101,Công nghệ thực phẩm,D90,27.00,,THPTQG,2019,,daniele15,
IUH,7540101C,Công nghệ thực phẩm,A00,16.00,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540101C,Công nghệ thực phẩm,B00,16.00,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540101C,Công nghệ thực phẩm,D07,16.00,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540101C,Công nghệ thực phẩm,D90,16.00,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540101C,Công nghệ thực phẩm,A00,22.25,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540101C,Công nghệ thực phẩm,B00,22.25,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540101C,Công nghệ thực phẩm,D07,22.25,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540101C,Công nghệ thực phẩm,D90,22.25,,THPTQG,2019,Hệ đại học chất lượng cao,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,A00,17.00,,THPTQG,2019,,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,B00,17.00,,THPTQG,2019,,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,D07,17.00,,THPTQG,2019,,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,D90,17.00,,THPTQG,2019,,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,A00,22.00,,THPTQG,2019,,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,B00,22.00,,THPTQG,2019,,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,D07,22.00,,THPTQG,2019,,daniele15,
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,D90,22.00,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",A00,18.00,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",C01,18.00,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",D01,18.00,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",D90,18.00,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",A00,24.50,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",C01,24.50,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",D01,24.50,,THPTQG,2019,,daniele15,
IUH,7540204,"Công nghệ dệt, may",D90,24.50,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,A00,17.00,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,A01,17.00,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,C01,17.00,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,D90,17.00,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,A00,24.00,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,A01,24.00,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,C01,24.00,,THPTQG,2019,,daniele15,
IUH,7580201,Kỹ thuật xây dựng,D90,24.00,,THPTQG,2019,,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,A00,17.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,A01,17.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,C01,17.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,D90,17.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,A00,20.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,A01,20.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,C01,20.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7580205,kỹ thuật xây dựng công trình giao thông,D90,20.00,,THPTQG,2019,Kỹ thuật xây dựng công trình giao thông,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,A00,17.00,,THPTQG,2019,,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,B00,17.00,,THPTQG,2019,,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,D07,17.00,,THPTQG,2019,,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,D90,17.00,,THPTQG,2019,,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,A00,22.25,,THPTQG,2019,,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,B00,22.25,,THPTQG,2019,,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,D07,22.25,,THPTQG,2019,,daniele15,
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,D90,22.25,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,20.00,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,C01,20.00,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,20.00,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,D96,20.00,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,26.50,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,C01,26.50,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,26.50,,THPTQG,2019,,daniele15,
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,D96,26.50,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,A01,17.00,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,C01,17.00,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,D01,17.00,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,D96,17.00,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,A01,19.50,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,C01,19.50,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,D01,19.50,,THPTQG,2019,,daniele15,
IUH,7850103,Quản lý đất đai,D96,19.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,A01,19.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,B00,19.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,C01,19.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,D07,19.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,A01,21.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,B00,21.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,C01,21.50,,THPTQG,2019,,daniele15,
IUH,7850201,Bảo hộ lao động,D07,21.50,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,A02,13.50,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,B00,13.50,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,D07,13.50,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,D08,13.50,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,A02,19.40,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,B00,19.40,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,D07,19.40,,THPTQG,2019,,daniele15,
KCC,7420201,Công nghệ sinh học,D08,19.40,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,A00,13.50,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,A01,13.50,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,D01,13.50,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,D07,13.50,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,A00,18.40,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,A01,18.40,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,D01,18.40,,THPTQG,2019,,daniele15,
KCC,7480101,Kỹ thuật xây dựng,D07,18.40,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,A00,16.00,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,A01,16.00,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,D01,16.00,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,D07,16.00,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,A00,21.47,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,A01,21.47,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,D01,21.47,,THPTQG,2019,,daniele15,
KCC,7480103,Kỹ thuật phần mềm,D07,21.47,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,A00,13.50,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,A01,13.50,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,D01,13.50,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,D07,13.50,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,A00,19.47,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,A01,19.47,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,D01,19.47,,THPTQG,2019,,daniele15,
KCC,7480104,Hệ thống thông tin,D07,19.47,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,A00,13.00,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,A01,13.00,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,D01,13.00,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,D07,13.00,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,A00,20.70,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,A01,20.70,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,D01,20.70,,THPTQG,2019,,daniele15,
KCC,7480109,Khoa học dữ liệu,D07,20.70,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,A00,13.50,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,A01,13.50,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,A02,13.50,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,C01,13.50,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,A00,18.37,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,A01,18.37,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,A02,18.37,,THPTQG,2019,,daniele15,
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,C01,18.37,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,A00,14.00,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,A01,14.00,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,A02,14.00,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,C01,14.00,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,A00,19.40,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,A01,19.40,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,A02,19.40,,THPTQG,2019,,daniele15,
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,C01,19.40,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,14.00,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,14.00,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",A02,14.00,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",C01,14.00,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,18.60,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,18.60,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",A02,18.60,,THPTQG,2019,,daniele15,
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",C01,18.60,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,14.00,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A01,14.00,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A02,14.00,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,C01,14.00,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,18.90,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A01,18.90,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A02,18.90,,THPTQG,2019,,daniele15,
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,C01,18.90,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,A00,15.00,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,A01,15.00,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,C01,15.00,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,D01,15.00,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,A00,19.73,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,A01,19.73,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,C01,19.73,,THPTQG,2019,,daniele15,
KCC,7510601,Quản lý công nghiệp,D01,19.73,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,A00,16.50,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,A01,16.50,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,C01,16.50,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,D01,16.50,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,A00,22.10,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,A01,22.10,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,C01,22.10,,THPTQG,2019,,daniele15,
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,D01,22.10,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,A00,13.00,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,A01,13.00,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,C01,13.00,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,D01,13.00,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,A00,19.80,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,A01,19.80,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,C01,19.80,,THPTQG,2019,,daniele15,
KCC,7520118,Kỹ thuật hệ thống công nghiệp,D01,19.80,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,A00,15.00,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,B00,15.00,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,D07,15.00,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,D08,15.00,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,A00,22.27,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,B00,22.27,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,D07,22.27,,THPTQG,2019,,daniele15,
KCC,7540101,Công nghệ thực phẩm,D08,22.27,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,A00,13.00,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,A01,13.00,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,C01,13.00,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,D01,13.00,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,A00,21.10,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,A01,21.10,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,C01,21.10,,THPTQG,2019,,daniele15,
KCC,7580302,Quản lý xây dựng,D01,21.10,,THPTQG,2019,,daniele15,
KCN,7420201,Công nghệ sinh học,A00,18.55,,THPTQG,2019,"nông, y, dược",daniele15,
KCN,7420201,Công nghệ sinh học,A02,18.55,,THPTQG,2019,"nông, y, dược",daniele15,
KCN,7420201,Công nghệ sinh học,B00,18.55,,THPTQG,2019,"nông, y, dược",daniele15,
KCN,7420201,Công nghệ sinh học,D08,18.55,,THPTQG,2019,"nông, y, dược",daniele15,
KCN,7440101,Vũ trụ và Ứng dụng,A00,19.25,,THPTQG,2019,,daniele15,
KCN,7440101,Vũ trụ và Ứng dụng,A01,19.25,,THPTQG,2019,,daniele15,
KCN,7440101,Vũ trụ và Ứng dụng,A02,19.25,,THPTQG,2019,,daniele15,
KCN,7440101,Vũ trụ và Ứng dụng,A04,19.25,,THPTQG,2019,,daniele15,
KCN,7440112,Hoá học,A00,23.45,,THPTQG,2019,,daniele15,
KCN,7440112,Hoá học,A06,23.45,,THPTQG,2019,,daniele15,
KCN,7440112,Hoá học,B00,23.45,,THPTQG,2019,,daniele15,
KCN,7440112,Hoá học,D07,23.45,,THPTQG,2019,,daniele15,
KCN,7440122,Khoa học vật liệu,A00,18.60,,THPTQG,2019,Khoa học Vật liệu tiên tiến và Công nghệ Nano,daniele15,
KCN,7440122,Khoa học vật liệu,A01,18.60,,THPTQG,2019,Khoa học Vật liệu tiên tiến và Công nghệ Nano,daniele15,
KCN,7440122,Khoa học vật liệu,B00,18.60,,THPTQG,2019,Khoa học Vật liệu tiên tiến và Công nghệ Nano,daniele15,
KCN,7440122,Khoa học vật liệu,D07,18.60,,THPTQG,2019,Khoa học Vật liệu tiên tiến và Công nghệ Nano,daniele15,
KCN,7440301,Nước – Môi trường – Hải dương học,A00,22.10,,THPTQG,2019,,daniele15,
KCN,7440301,Nước – Môi trường – Hải dương học,B00,22.10,,THPTQG,2019,,daniele15,
KCN,7440301,Nước – Môi trường – Hải dương học,D07,22.10,,THPTQG,2019,,daniele15,
KCN,7440301,Nước – Môi trường – Hải dương học,D08,22.10,,THPTQG,2019,,daniele15,
KCN,7460112,Toán ứng dụng,A00,23.15,,THPTQG,2019,,daniele15,
KCN,7460112,Toán ứng dụng,A01,23.15,,THPTQG,2019,,daniele15,
KCN,7460112,Toán ứng dụng,A02,23.15,,THPTQG,2019,,daniele15,
KCN,7460112,Toán ứng dụng,B00,23.15,,THPTQG,2019,,daniele15,
KCN,7480201,Công nghệ Thông tin và truyền thông,A00,19.05,,THPTQG,2019,,daniele15,
KCN,7480201,Công nghệ Thông tin và truyền thông,A01,19.05,,THPTQG,2019,,daniele15,
KCN,7480201,Công nghệ Thông tin và truyền thông,A02,19.05,,THPTQG,2019,,daniele15,
KCN,7480201,Công nghệ Thông tin và truyền thông,D07,19.05,,THPTQG,2019,,daniele15,
KCN,7480202,An toàn thông tin,A00,18.60,,THPTQG,2019,,daniele15,
KCN,7480202,An toàn thông tin,A01,18.60,,THPTQG,2019,,daniele15,
KCN,7480202,An toàn thông tin,A02,18.60,,THPTQG,2019,,daniele15,
KCN,7480202,An toàn thông tin,B00,18.60,,THPTQG,2019,,daniele15,
KCN,7520201,Năng lượng,A00,22.25,,THPTQG,2019,,daniele15,
KCN,7520201,Năng lượng,A01,22.25,,THPTQG,2019,,daniele15,
KCN,7520201,Năng lượng,A02,22.25,,THPTQG,2019,,daniele15,
KCN,7520201,Năng lượng,B00,22.25,,THPTQG,2019,,daniele15,
KCN,7520401,Vật lý kỹ thuật và điện tử,A00,18.25,,THPTQG,2019,,daniele15,
KCN,7520401,Vật lý kỹ thuật và điện tử,A01,18.25,,THPTQG,2019,,daniele15,
KCN,7520401,Vật lý kỹ thuật và điện tử,A02,18.25,,THPTQG,2019,,daniele15,
KCN,7520401,Vật lý kỹ thuật và điện tử,D07,18.25,,THPTQG,2019,,daniele15,
KCN,7540101,Khoa học và Công nghệ Thực phẩm,A00,18.45,,THPTQG,2019,,daniele15,
KCN,7540101,Khoa học và Công nghệ Thực phẩm,B00,18.45,,THPTQG,2019,,daniele15,
KCN,7540101,Khoa học và Công nghệ Thực phẩm,D07,18.45,,THPTQG,2019,,daniele15,
KCN,7540101,Khoa học và Công nghệ Thực phẩm,D08,18.45,,THPTQG,2019,,daniele15,
KCN,7720601,Khoa học và Công nghệ Y khoa,A00,18.90,,THPTQG,2019,,daniele15,
KCN,7720601,Khoa học và Công nghệ Y khoa,A01,18.90,,THPTQG,2019,,daniele15,
KCN,7720601,Khoa học và Công nghệ Y khoa,A02,18.90,,THPTQG,2019,,daniele15,
KCN,7720601,Khoa học và Công nghệ Y khoa,B00,18.90,,THPTQG,2019,,daniele15,
KGH,7860203,Chỉ huy tham mưu Không quân,A00,16.00,,THPTQG,2019,ChỈ tuyển nam,daniele15,
KGH,7860203,Chỉ huy tham mưu Không quân,A01,16.00,,THPTQG,2019,ChỈ tuyển nam,daniele15,
