ma_truong,ma_nganh,ten_nganh,to_hop,diem,diem_thang,phuong_thuc,nam,ghi_chu,nguon,source_url
DVP,7510102,Công nghệ kỹ thuật công trình xây dựng,A00,14.00,,THPTQG,2018,,daniele15,
DVP,7510102,Công nghệ kỹ thuật công trình xây dựng,A01,14.00,,THPTQG,2018,,daniele15,
DVP,7510102,Công nghệ kỹ thuật công trình xây dựng,C01,14.00,,THPTQG,2018,,daniele15,
DVP,7510201,Công nghệ kỹ thuật cơ khí,A00,14.00,,THPTQG,2018,,daniele15,
DVP,7510201,Công nghệ kỹ thuật cơ khí,A01,14.00,,THPTQG,2018,,daniele15,
DVP,7510201,Công nghệ kỹ thuật cơ khí,C01,14.00,,THPTQG,2018,,daniele15,
DVP,7510201,Công nghệ kỹ thuật cơ khí,D01,14.00,,THPTQG,2018,,daniele15,
DVP,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,14.00,,THPTQG,2018,,daniele15,
DVP,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,14.00,,THPTQG,2018,,daniele15,
DVP,7510301,"Công nghệ kỹ thuật điện, điện tử",C01,14.00,,THPTQG,2018,,daniele15,
DVP,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,14.00,,THPTQG,2018,,daniele15,
DVP,7510401,Công nghệ kỹ thuật hoá học,D07,14.00,,THPTQG,2018,,daniele15,
DVP,7520320,Kỹ thuật môi trường,A02,14.00,,THPTQG,2018,,daniele15,
DVP,7520320,Kỹ thuật môi trường,B00,14.00,,THPTQG,2018,,daniele15,
DVP,7520320,Kỹ thuật môi trường,D08,14.00,,THPTQG,2018,,daniele15,
DVP,7540101,Công nghệ thực phẩm,D90,14.00,,THPTQG,2018,,daniele15,
DVP,7580205,Kỹ thuật xây dựng,A00,14.00,,THPTQG,2018,Kỹ thuật xây dựng công trình giao thông,daniele15,
DVP,7580205,Kỹ thuật xây dựng,A01,14.00,,THPTQG,2018,Kỹ thuật xây dựng công trình giao thông,daniele15,
DVP,7620101,Nông nghiệp,D08,14.00,,THPTQG,2018,,daniele15,
DVP,7620101,Nông nghiệp,D90,14.00,,THPTQG,2018,,daniele15,
DVP,7620105,Chăn nuôi,A00,14.00,,THPTQG,2018,,daniele15,
DVP,7620105,Chăn nuôi,B00,14.00,,THPTQG,2018,,daniele15,
DVP,7620105,Chăn nuôi,D08,14.00,,THPTQG,2018,,daniele15,
DVP,7620105,Chăn nuôi,D90,14.00,,THPTQG,2018,,daniele15,
DVP,7620301,Nuôi trồng thuỷ sản,D08,14.00,,THPTQG,2018,,daniele15,
DVP,7620301,Nuôi trồng thuỷ sản,D90,14.00,,THPTQG,2018,,daniele15,
DVP,7640101,Thú y,D90,14.00,,THPTQG,2018,,daniele15,
DVP,7720101,Y khoa,B00,20.50,,THPTQG,2018,,daniele15,
DVP,7720101,Y khoa,D08,20.50,,THPTQG,2018,,daniele15,
DVP,7720201,Dược học,A00,17.00,,THPTQG,2018,,daniele15,
DVP,7720201,Dược học,B00,17.00,,THPTQG,2018,,daniele15,
DVP,7720301,Điều dưỡng,B00,16.00,,THPTQG,2018,,daniele15,
DVP,7720301,Điều dưỡng,D08,16.00,,THPTQG,2018,,daniele15,
DVP,7720501,Răng - Hàm - Mặt,B00,19.00,,THPTQG,2018,,daniele15,
DVP,7720501,Răng - Hàm - Mặt,D08,19.00,,THPTQG,2018,,daniele15,
DVP,7720601,Kỹ thuật xét nghiệm y học,A00,16.75,,THPTQG,2018,,daniele15,
DVP,7720601,Kỹ thuật xét nghiệm y học,B00,16.75,,THPTQG,2018,,daniele15,
DVP,7720603,Kỹ thuật phục hồi chức năng,A00,15.00,,THPTQG,2018,,daniele15,
DVP,7720603,Kỹ thuật phục hồi chức năng,B00,15.00,,THPTQG,2018,,daniele15,
DVP,7720701,Y tế công cộng,A00,15.00,,THPTQG,2018,,daniele15,
DVP,7720701,Y tế công cộng,B00,15.00,,THPTQG,2018,,daniele15,
DVP,7760101,Công tác xã hội,D66,14.00,,THPTQG,2018,,daniele15,
DVP,7760101,Công tác xã hội,D78,14.00,,THPTQG,2018,,daniele15,
DVP,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,14.00,,THPTQG,2018,,daniele15,
DVP,7810103,Quản trị dịch vụ du lịch và lữ hành,C04,14.00,,THPTQG,2018,,daniele15,
DVP,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,14.00,,THPTQG,2018,,daniele15,
DVP,7810103,Quản trị dịch vụ du lịch và lữ hành,D15,14.00,,THPTQG,2018,,daniele15,
DVP,7810301,Quản lý thể dục thể thao,B04,14.00,,THPTQG,2018,,daniele15,
DVP,7810301,Quản lý thể dục thể thao,C18,14.00,,THPTQG,2018,,daniele15,
DVP,7810301,Quản lý thể dục thể thao,T00,14.00,,THPTQG,2018,,daniele15,
DVP,7810301,Quản lý thể dục thể thao,T03,14.00,,THPTQG,2018,,daniele15,
DVX,7220201,Ngôn ngữ Anh,A01,13.00,,THPTQG,2018,,daniele15,
DVX,7220201,Ngôn ngữ Anh,D01,13.00,,THPTQG,2018,,daniele15,
DVX,7220201,Ngôn ngữ Anh,D78,13.00,,THPTQG,2018,,daniele15,
DVX,7220201,Ngôn ngữ Anh,D90,13.00,,THPTQG,2018,,daniele15,
DVX,7340101,Quản trị kinh doanh,A00,13.00,,THPTQG,2018,,daniele15,
DVX,7340101,Quản trị kinh doanh,A01,13.00,,THPTQG,2018,,daniele15,
DVX,7340101,Quản trị kinh doanh,D01,13.00,,THPTQG,2018,,daniele15,
DVX,7340101,Quản trị kinh doanh,D90,13.00,,THPTQG,2018,,daniele15,
DVX,7340201,Tài chính - Ngân hàng,A00,13.00,,THPTQG,2018,,daniele15,
DVX,7340201,Tài chính - Ngân hàng,A01,13.00,,THPTQG,2018,,daniele15,
DVX,7340201,Tài chính - Ngân hàng,D01,13.00,,THPTQG,2018,,daniele15,
DVX,7340201,Tài chính - Ngân hàng,D90,13.00,,THPTQG,2018,,daniele15,
DVX,7340301,Kế toán,A00,13.00,,THPTQG,2018,,daniele15,
DVX,7340301,Kế toán,A01,13.00,,THPTQG,2018,,daniele15,
DVX,7340301,Kế toán,D01,13.00,,THPTQG,2018,,daniele15,
DVX,7340301,Kế toán,D90,13.00,,THPTQG,2018,,daniele15,
DVX,7420201,Công nghệ sinh học,A00,13.00,,THPTQG,2018,,daniele15,
DVX,7420201,Công nghệ sinh học,A02,13.00,,THPTQG,2018,,daniele15,
DVX,7420201,Công nghệ sinh học,B00,13.00,,THPTQG,2018,,daniele15,
DVX,7420201,Công nghệ sinh học,D90,13.00,,THPTQG,2018,,daniele15,
DVX,7480201,Công nghệ thông tin,A00,13.00,,THPTQG,2018,,daniele15,
DVX,7480201,Công nghệ thông tin,A01,13.00,,THPTQG,2018,,daniele15,
DVX,7480201,Công nghệ thông tin,A16,13.00,,THPTQG,2018,,daniele15,
DVX,7480201,Công nghệ thông tin,D90,13.00,,THPTQG,2018,,daniele15,
DVX,7580201,Kỹ thuật xây dựng,A00,13.00,,THPTQG,2018,,daniele15,
DVX,7580201,Kỹ thuật xây dựng,A01,13.00,,THPTQG,2018,,daniele15,
DVX,7580201,Kỹ thuật xây dựng,C01,13.00,,THPTQG,2018,,daniele15,
DVX,7580201,Kỹ thuật xây dựng,D07,13.00,,THPTQG,2018,,daniele15,
DVX,7810201,Quản trị khách sạn,A00,13.00,,THPTQG,2018,,daniele15,
DVX,7810201,Quản trị khách sạn,A04,13.00,,THPTQG,2018,,daniele15,
DVX,7810201,Quản trị khách sạn,D01,13.00,,THPTQG,2018,,daniele15,
DVX,7810201,Quản trị khách sạn,D96,13.00,,THPTQG,2018,,daniele15,
EIU,7340101,Quản trị kinh doanh,A00,14.50,,THPTQG,2018,,daniele15,
EIU,7340101,Quản trị kinh doanh,A01,14.50,,THPTQG,2018,,daniele15,
EIU,7340101,Quản trị kinh doanh,B00,14.50,,THPTQG,2018,,daniele15,
EIU,7340101,Quản trị kinh doanh,D01,14.50,,THPTQG,2018,,daniele15,
EIU,7480102,Mạng máy tính và Truyền thông dữ liệu,A00,14.50,,THPTQG,2018,,daniele15,
EIU,7480102,Mạng máy tính và Truyền thông dữ liệu,A01,14.50,,THPTQG,2018,,daniele15,
EIU,7480102,Mạng máy tính và Truyền thông dữ liệu,B00,14.50,,THPTQG,2018,,daniele15,
EIU,7480102,Mạng máy tính và Truyền thông dữ liệu,D01,14.50,,THPTQG,2018,,daniele15,
EIU,7480103,Kỹ thuật phần mềm,A00,14.50,,THPTQG,2018,,daniele15,
EIU,7480103,Kỹ thuật phần mềm,A01,14.50,,THPTQG,2018,,daniele15,
EIU,7480103,Kỹ thuật phần mềm,B00,14.50,,THPTQG,2018,,daniele15,
EIU,7480103,Kỹ thuật phần mềm,D01,14.50,,THPTQG,2018,,daniele15,
EIU,7520114,Kỹ thuật cơ điện tử,A00,14.50,,THPTQG,2018,,daniele15,
EIU,7520114,Kỹ thuật cơ điện tử,A01,14.50,,THPTQG,2018,,daniele15,
EIU,7520114,Kỹ thuật cơ điện tử,B00,14.50,,THPTQG,2018,,daniele15,
EIU,7520114,Kỹ thuật cơ điện tử,D01,14.50,,THPTQG,2018,,daniele15,
EIU,7520201,Kỹ thuật điện,A00,14.50,,THPTQG,2018,,daniele15,
EIU,7520201,Kỹ thuật điện,A01,14.50,,THPTQG,2018,,daniele15,
EIU,7520201,Kỹ thuật điện,B00,14.50,,THPTQG,2018,,daniele15,
EIU,7520201,Kỹ thuật điện,D01,14.50,,THPTQG,2018,,daniele15,
EIU,7520216,Kỹ thuật điều khiển và tự động hoá,A00,14.50,,THPTQG,2018,,daniele15,
EIU,7520216,Kỹ thuật điều khiển và tự động hoá,A01,14.50,,THPTQG,2018,,daniele15,
EIU,7520216,Kỹ thuật điều khiển và tự động hoá,B00,14.50,,THPTQG,2018,,daniele15,
EIU,7520216,Kỹ thuật điều khiển và tự động hoá,D01,14.50,,THPTQG,2018,,daniele15,
EIU,7720301,Điều dưỡng,A00,14.50,,THPTQG,2018,,daniele15,
EIU,7720301,Điều dưỡng,A01,14.50,,THPTQG,2018,,daniele15,
EIU,7720301,Điều dưỡng,B00,14.50,,THPTQG,2018,,daniele15,
EIU,7720301,Điều dưỡng,D01,14.50,,THPTQG,2018,,daniele15,
FBU,7220201,Ngôn ngữ Anh,A00,15.50,,THPTQG,2018,,daniele15,
FBU,7220201,Ngôn ngữ Anh,A01,15.50,,THPTQG,2018,,daniele15,
FBU,7220201,Ngôn ngữ Anh,C04,15.50,,THPTQG,2018,,daniele15,
FBU,7220201,Ngôn ngữ Anh,D01,15.50,,THPTQG,2018,,daniele15,
FBU,7340101,Quản trị kinh doanh,A00,15.50,,THPTQG,2018,,daniele15,
FBU,7340101,Quản trị kinh doanh,A01,15.50,,THPTQG,2018,,daniele15,
FBU,7340101,Quản trị kinh doanh,C04,15.50,,THPTQG,2018,,daniele15,
FBU,7340101,Quản trị kinh doanh,D01,15.50,,THPTQG,2018,,daniele15,
FBU,7340121,Kinh doanh thương mại,A00,15.50,,THPTQG,2018,,daniele15,
FBU,7340121,Kinh doanh thương mại,A01,15.50,,THPTQG,2018,,daniele15,
FBU,7340121,Kinh doanh thương mại,C04,15.50,,THPTQG,2018,,daniele15,
FBU,7340121,Kinh doanh thương mại,D01,15.50,,THPTQG,2018,,daniele15,
FBU,7340201,Tài chính - Ngân hàng,A00,15.50,,THPTQG,2018,,daniele15,
FBU,7340201,Tài chính - Ngân hàng,A01,15.50,,THPTQG,2018,,daniele15,
FBU,7340201,Tài chính - Ngân hàng,C04,15.50,,THPTQG,2018,,daniele15,
FBU,7340201,Tài chính - Ngân hàng,D01,15.50,,THPTQG,2018,,daniele15,
FBU,7340301,Kế toán,A00,15.50,,THPTQG,2018,,daniele15,
FBU,7340301,Kế toán,A01,15.50,,THPTQG,2018,,daniele15,
FBU,7340301,Kế toán,C04,15.50,,THPTQG,2018,,daniele15,
FBU,7340301,Kế toán,D01,15.50,,THPTQG,2018,,daniele15,
FBU,7340302,Khoa học máy tính,A00,15.50,,THPTQG,2018,,daniele15,
FBU,7340302,Khoa học máy tính,A01,15.50,,THPTQG,2018,,daniele15,
FBU,7340302,Khoa học máy tính,C04,15.50,,THPTQG,2018,,daniele15,
FBU,7340302,Khoa học máy tính,D01,15.50,,THPTQG,2018,,daniele15,
FBU,7380107,Luật,A00,15.50,,THPTQG,2018,Luật kinh tế,daniele15,
FBU,7380107,Luật,A01,15.50,,THPTQG,2018,Luật kinh tế,daniele15,
FBU,7380107,Luật,C04,15.50,,THPTQG,2018,Luật kinh tế,daniele15,
FBU,7380107,Luật,D01,15.50,,THPTQG,2018,Luật kinh tế,daniele15,
FBU,7480201,Công nghệ thông tin,A00,15.50,,THPTQG,2018,,daniele15,
FBU,7480201,Công nghệ thông tin,A01,15.50,,THPTQG,2018,,daniele15,
FBU,7480201,Công nghệ thông tin,C04,15.50,,THPTQG,2018,,daniele15,
FBU,7480201,Công nghệ thông tin,D01,15.50,,THPTQG,2018,,daniele15,
FPT,7220201,Ngôn ngữ Anh,A00,21.00,,THPTQG,2018,,daniele15,
FPT,7220201,Ngôn ngữ Anh,A01,21.00,,THPTQG,2018,,daniele15,
FPT,7220201,Ngôn ngữ Anh,D01,21.00,,THPTQG,2018,,daniele15,
FPT,7220201,Ngôn ngữ Anh,D96,21.00,,THPTQG,2018,,daniele15,
FPT,7220209,Ngôn ngữ Nhật,A00,21.00,,THPTQG,2018,,daniele15,
FPT,7220209,Ngôn ngữ Nhật,A01,21.00,,THPTQG,2018,,daniele15,
FPT,7220209,Ngôn ngữ Nhật,D01,21.00,,THPTQG,2018,,daniele15,
FPT,7220209,Ngôn ngữ Nhật,D96,21.00,,THPTQG,2018,,daniele15,
FPT,7340101,Quản trị kinh doanh,A00,21.00,,THPTQG,2018,,daniele15,
FPT,7340101,Quản trị kinh doanh,A01,21.00,,THPTQG,2018,,daniele15,
FPT,7340101,Quản trị kinh doanh,D01,21.00,,THPTQG,2018,,daniele15,
FPT,7340101,Quản trị kinh doanh,D96,21.00,,THPTQG,2018,,daniele15,
FPT,7480201,Công nghệ thông tin,A00,21.00,,THPTQG,2018,,daniele15,
FPT,7480201,Công nghệ thông tin,A01,21.00,,THPTQG,2018,,daniele15,
FPT,7480201,Công nghệ thông tin,D01,21.00,,THPTQG,2018,,daniele15,
FPT,7480201,Công nghệ thông tin,D90,21.00,,THPTQG,2018,,daniele15,
GDU,7220201,Ngôn ngữ Anh,D01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7220201,Ngôn ngữ Anh,D13,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7220201,Ngôn ngữ Anh,D14,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7220201,Ngôn ngữ Anh,D15,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340101,Quản trị kinh doanh,A00,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340101,Quản trị kinh doanh,A01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340101,Quản trị kinh doanh,A06,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340101,Quản trị kinh doanh,C13,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340201,Tài chính - Ngân hàng,A00,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340201,Tài chính - Ngân hàng,A01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340201,Tài chính - Ngân hàng,A03,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340201,Tài chính - Ngân hàng,D07,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340301,Kế toán,A00,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340301,Kế toán,B01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340301,Kế toán,B02,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7340301,Kế toán,C10,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480102,Mạng máy tính và Truyền thông dữ liệu,A00,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480102,Mạng máy tính và Truyền thông dữ liệu,A01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480102,Mạng máy tính và Truyền thông dữ liệu,A02,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480102,Mạng máy tính và Truyền thông dữ liệu,D01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480103,Kỹ thuật phần mềm,A00,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480103,Kỹ thuật phần mềm,A01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480103,Kỹ thuật phần mềm,A02,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GDU,7480103,Kỹ thuật phần mềm,D01,14.00,,HocBa,2018,Điểm chuẩn học bạ: 15,daniele15,
GHA,GHA-01,Kỹ thuật xây dựng,A00,15.00,,THPTQG,2018,Kỹ thuật XD Cầu đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông )Tiêu chí phụ Toán 6 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-01,Kỹ thuật xây dựng,A01,15.00,,THPTQG,2018,Kỹ thuật XD Cầu đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông )Tiêu chí phụ Toán 6 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-01,Kỹ thuật xây dựng,D07,15.00,,THPTQG,2018,Kỹ thuật XD Cầu đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông )Tiêu chí phụ Toán 6 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-02,Kỹ thuật xây dựng,A00,14.50,,THPTQG,2018,Kỹ thuật XD Đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-02,Kỹ thuật xây dựng,A01,14.50,,THPTQG,2018,Kỹ thuật XD Đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-02,Kỹ thuật xây dựng,D07,14.50,,THPTQG,2018,Kỹ thuật XD Đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-03,Kỹ thuật xây dựng,A00,14.00,,THPTQG,2018,Kỹ thuật XD Cầu hầm (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-03,Kỹ thuật xây dựng,A01,14.00,,THPTQG,2018,Kỹ thuật XD Cầu hầm (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-03,Kỹ thuật xây dựng,D07,14.00,,THPTQG,2018,Kỹ thuật XD Cầu hầm (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-04,Kỹ thuật xây dựng,A00,14.00,,THPTQG,2018,Kỹ thuật XD Đường sắt (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-04,Kỹ thuật xây dựng,A01,14.00,,THPTQG,2018,Kỹ thuật XD Đường sắt (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-04,Kỹ thuật xây dựng,D07,14.00,,THPTQG,2018,Kỹ thuật XD Đường sắt (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5 Thứ tự nguyện vọng <=2,daniele15,
GHA,GHA-05,Kỹ thuật xây dựng,A00,14.15,,THPTQG,2018,Kỹ thuật XD Cầu - Đường sắt (ngành Kỹ thuật xây dựng Công trình giao thông vận tải )Tiêu chí phụ Toán 5.4 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-05,Kỹ thuật xây dựng,A01,14.15,,THPTQG,2018,Kỹ thuật XD Cầu - Đường sắt (ngành Kỹ thuật xây dựng Công trình giao thông vận tải )Tiêu chí phụ Toán 5.4 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-05,Kỹ thuật xây dựng,D07,14.15,,THPTQG,2018,Kỹ thuật XD Cầu - Đường sắt (ngành Kỹ thuật xây dựng Công trình giao thông vận tải )Tiêu chí phụ Toán 5.4 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-06,Kỹ thuật xây dựng,A00,14.05,,THPTQG,2018,Kỹ thuật XD Cầu - Đường ô tô - Sân bay (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 3.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-06,Kỹ thuật xây dựng,A01,14.05,,THPTQG,2018,Kỹ thuật XD Cầu - Đường ô tô - Sân bay (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 3.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-06,Kỹ thuật xây dựng,D07,14.05,,THPTQG,2018,Kỹ thuật XD Cầu - Đường ô tô - Sân bay (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 3.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-07,Kỹ thuật xây dựng,A00,14.25,,THPTQG,2018,Kỹ thuật XD Đường ô tô - Sân bay (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 6 Thứ tự nguyện vọng <=8,daniele15,
GHA,GHA-07,Kỹ thuật xây dựng,A01,14.25,,THPTQG,2018,Kỹ thuật XD Đường ô tô - Sân bay (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 6 Thứ tự nguyện vọng <=8,daniele15,
GHA,GHA-07,Kỹ thuật xây dựng,D07,14.25,,THPTQG,2018,Kỹ thuật XD Đường ô tô - Sân bay (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 6 Thứ tự nguyện vọng <=8,daniele15,
GHA,GHA-08,Kỹ thuật xây dựng,A00,14.45,,THPTQG,2018,Công trình giao thông công chính (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 6.2 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-08,Kỹ thuật xây dựng,A01,14.45,,THPTQG,2018,Công trình giao thông công chính (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 6.2 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-08,Kỹ thuật xây dựng,D07,14.45,,THPTQG,2018,Công trình giao thông công chính (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 6.2 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-09,Kỹ thuật xây dựng,A00,14.10,,THPTQG,2018,Công trình giao thông đô thị (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-09,Kỹ thuật xây dựng,A01,14.10,,THPTQG,2018,Công trình giao thông đô thị (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-09,Kỹ thuật xây dựng,D07,14.10,,THPTQG,2018,Công trình giao thông đô thị (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-10,Kỹ thuật xây dựng,A00,14.30,,THPTQG,2018,Tự động hóa thiết kế cầu đường (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=3,daniele15,
GHA,GHA-10,Kỹ thuật xây dựng,A01,14.30,,THPTQG,2018,Tự động hóa thiết kế cầu đường (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=3,daniele15,
GHA,GHA-10,Kỹ thuật xây dựng,D07,14.30,,THPTQG,2018,Tự động hóa thiết kế cầu đường (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 4.8 Thứ tự nguyện vọng <=3,daniele15,
GHA,GHA-11,Kỹ thuật xây dựng,A00,14.00,,THPTQG,2018,Kỹ thuật giao thông đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-11,Kỹ thuật xây dựng,A01,14.00,,THPTQG,2018,Kỹ thuật giao thông đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-11,Kỹ thuật xây dựng,D07,14.00,,THPTQG,2018,Kỹ thuật giao thông đường bộ (ngành Kỹ thuật xây dựng Công trình giao thông)Tiêu chí phụ Toán 5 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-12,Kỹ thuật xây dựng,A00,14.05,,THPTQG,2018,(gồm các chuyên ngành: Xây dựng dân dụng và công nghiệp; Kết cấu xây dựng; Kỹ thuật hạ tầng đô thị; Vật liệu và công nghệ xây dựngTiêu chí phụ Toán 5.8 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-12,Kỹ thuật xây dựng,A01,14.05,,THPTQG,2018,(gồm các chuyên ngành: Xây dựng dân dụng và công nghiệp; Kết cấu xây dựng; Kỹ thuật hạ tầng đô thị; Vật liệu và công nghệ xây dựngTiêu chí phụ Toán 5.8 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-12,Kỹ thuật xây dựng,D07,14.05,,THPTQG,2018,(gồm các chuyên ngành: Xây dựng dân dụng và công nghiệp; Kết cấu xây dựng; Kỹ thuật hạ tầng đô thị; Vật liệu và công nghệ xây dựngTiêu chí phụ Toán 5.8 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-13,Quản lý xây dựng,A00,15.10,,THPTQG,2018,Tiêu chí phụ Toán 5.8 Thứ tự nguyện vọng <=3,daniele15,
GHA,GHA-13,Quản lý xây dựng,A01,15.10,,THPTQG,2018,Tiêu chí phụ Toán 5.8 Thứ tự nguyện vọng <=3,daniele15,
GHA,GHA-13,Quản lý xây dựng,D07,15.10,,THPTQG,2018,Tiêu chí phụ Toán 5.8 Thứ tự nguyện vọng <=3,daniele15,
GHA,GHA-14,Kỹ thuật xây dựng,A00,14.00,,THPTQG,2018,Kỹ thuật xây dựng công trình thuỷTiêu chí phụ Toán 3.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-14,Kỹ thuật xây dựng,A01,14.00,,THPTQG,2018,Kỹ thuật xây dựng công trình thuỷTiêu chí phụ Toán 3.6 Thứ tự nguyện vọng <=1,daniele15,
GHA,GHA-14,Kỹ thuật xây dựng,D07,14.00,,THPTQG,2018,Kỹ thuật xây dựng công trình thuỷTiêu chí phụ Toán 3.6 Thứ tự nguyện vọng <=1,daniele15,
