ma_truong,ma_nganh,ten_nganh,to_hop,diem,diem_thang,phuong_thuc,nam,ghi_chu,nguon,source_url
DHS,7480104,Hệ thống thông tin,D07,18.00,,HocBa,2021,Học bạ,daniele15,
DHS,7480104,Hệ thống thông tin,D90,18.00,,HocBa,2021,Học bạ,daniele15,
DHS,7480104,Hệ thống thông tin,A00,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHS,7480104,Hệ thống thông tin,A01,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHS,7480104,Hệ thống thông tin,D07,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHS,7480104,Hệ thống thông tin,D90,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHS,T140211,Vật lí,A00,15.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHS,T140211,Vật lí,A01,15.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHS,T140211,Vật lí,A00,23.50,,HocBa,2021,"Đào tạo theo chương trình tiên tiến, giảng dạy bằng tiếng AnhHọc bạ",daniele15,
DHS,T140211,Vật lí,A01,23.50,,HocBa,2021,"Đào tạo theo chương trình tiên tiến, giảng dạy bằng tiếng AnhHọc bạ",daniele15,
DHT,7220104,Hán Nôm,C00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7220104,Hán Nôm,C19,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7220104,Hán Nôm,D01,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7220104,Hán Nôm,D14,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7220104,Hán Nôm,C00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7220104,Hán Nôm,C19,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7220104,Hán Nôm,D01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7220104,Hán Nôm,D14,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229001,Triết học,A08,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229001,Triết học,C00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229001,Triết học,C19,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229001,Triết học,D66,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229001,Triết học,A08,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229001,Triết học,C00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229001,Triết học,C19,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229001,Triết học,D66,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229010,Lịch sử,C00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229010,Lịch sử,C19,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229010,Lịch sử,D01,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229010,Lịch sử,D14,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229010,Lịch sử,C00,15.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229010,Lịch sử,C19,15.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229010,Lịch sử,D01,15.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229010,Lịch sử,D14,15.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229030,Văn học,C00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229030,Văn học,C19,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229030,Văn học,D01,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229030,Văn học,D14,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7229030,Văn học,C00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229030,Văn học,C19,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229030,Văn học,D01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7229030,Văn học,D14,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310205,Quản lý nhà nước,A00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7310205,Quản lý nhà nước,C19,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7310205,Quản lý nhà nước,D01,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7310205,Quản lý nhà nước,D66,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7310205,Quản lý nhà nước,A00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310205,Quản lý nhà nước,C19,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310205,Quản lý nhà nước,D01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310205,Quản lý nhà nước,D66,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310301,Xã hội học,C00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7310301,Xã hội học,D01,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7310301,Xã hội học,D14,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7310301,Xã hội học,C00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310301,Xã hội học,D01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310301,Xã hội học,D14,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310608,Đông phương học,C00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7310608,Đông phương học,C19,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7310608,Đông phương học,D01,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7310608,Đông phương học,D14,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7310608,Đông phương học,C00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310608,Đông phương học,C19,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310608,Đông phương học,D01,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7310608,Đông phương học,D14,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7320101,Báo chí,C00,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7320101,Báo chí,D01,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7320101,Báo chí,D15,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7320101,Báo chí,C00,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7320101,Báo chí,D01,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7320101,Báo chí,D15,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420201,Công nghệ sinh học,A00,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420201,Công nghệ sinh học,B00,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420201,Công nghệ sinh học,D01,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420201,Công nghệ sinh học,D08,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420201,Công nghệ sinh học,A00,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420201,Công nghệ sinh học,B00,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420201,Công nghệ sinh học,D01,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420201,Công nghệ sinh học,D08,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420202,Kỹ thuật Sinh học,A00,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420202,Kỹ thuật Sinh học,B00,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420202,Kỹ thuật Sinh học,D01,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420202,Kỹ thuật Sinh học,D08,20.00,,HocBa,2021,Học bạ,daniele15,
DHT,7420202,Kỹ thuật Sinh học,A00,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420202,Kỹ thuật Sinh học,B00,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420202,Kỹ thuật Sinh học,D01,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7420202,Kỹ thuật Sinh học,D08,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440112,Hoá học,A00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440112,Hoá học,B00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440112,Hoá học,D01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440112,Hoá học,D07,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440301,Khoa học môi trường,A00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7440301,Khoa học môi trường,B00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7440301,Khoa học môi trường,D07,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7440301,Khoa học môi trường,D15,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7440301,Khoa học môi trường,A00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440301,Khoa học môi trường,B00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440301,Khoa học môi trường,D07,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7440301,Khoa học môi trường,D15,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7460112,Toán ứng dụng,A00,18.00,,HocBa,2021,Học bạ,daniele15,
DHT,7460112,Toán ứng dụng,A01,18.00,,HocBa,2021,Học bạ,daniele15,
DHT,7460112,Toán ứng dụng,D01,18.00,,HocBa,2021,Học bạ,daniele15,
DHT,7460112,Toán ứng dụng,A00,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7460112,Toán ứng dụng,A01,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7460112,Toán ứng dụng,D01,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480103,Kỹ thuật phần mềm,A00,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480103,Kỹ thuật phần mềm,A01,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480103,Kỹ thuật phần mềm,D01,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480103,Kỹ thuật phần mềm,D07,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480107,Quản trị và phân tích dữ liệu,A00,20.50,,HocBa,2021,Học bạ,daniele15,
DHT,7480107,Quản trị và phân tích dữ liệu,A01,20.50,,HocBa,2021,Học bạ,daniele15,
DHT,7480107,Quản trị và phân tích dữ liệu,D01,20.50,,HocBa,2021,Học bạ,daniele15,
DHT,7480107,Quản trị và phân tích dữ liệu,A00,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480107,Quản trị và phân tích dữ liệu,A01,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480107,Quản trị và phân tích dữ liệu,D01,16.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480201,Công nghệ thông tin,A00,20.50,,HocBa,2021,Học bạ,daniele15,
DHT,7480201,Công nghệ thông tin,A01,20.50,,HocBa,2021,Học bạ,daniele15,
DHT,7480201,Công nghệ thông tin,D01,20.50,,HocBa,2021,Học bạ,daniele15,
DHT,7480201,Công nghệ thông tin,D07,20.50,,HocBa,2021,Học bạ,daniele15,
DHT,7480201,Công nghệ thông tin,A00,17.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480201,Công nghệ thông tin,A01,17.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480201,Công nghệ thông tin,D01,17.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7480201,Công nghệ thông tin,D07,17.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D01,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D07,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D01,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D07,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,A00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,B00,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,D01,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,D07,19.00,,HocBa,2021,Học bạ,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,A00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,B00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,D01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7510401,Công nghệ kỹ thuật hoá học,D07,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520320,Kỹ thuật môi trường,A00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520320,Kỹ thuật môi trường,B00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520320,Kỹ thuật môi trường,D07,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520320,Kỹ thuật môi trường,D15,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520320,Kỹ thuật môi trường,A00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520320,Kỹ thuật môi trường,B00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520320,Kỹ thuật môi trường,D07,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520320,Kỹ thuật môi trường,D15,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520501,Kỹ thuật địa chất,A00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520501,Kỹ thuật địa chất,B00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520501,Kỹ thuật địa chất,D01,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520501,Kỹ thuật địa chất,D07,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7520501,Kỹ thuật địa chất,A00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520501,Kỹ thuật địa chất,B00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520501,Kỹ thuật địa chất,D01,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7520501,Kỹ thuật địa chất,D07,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7580101,Kiến trúc,V00,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7580101,Kiến trúc,V01,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7580101,Kiến trúc,V02,16.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7760101,Công tác xã hội,C00,18.00,,HocBa,2021,Học bạ,daniele15,
DHT,7760101,Công tác xã hội,D01,18.00,,HocBa,2021,Học bạ,daniele15,
DHT,7760101,Công tác xã hội,D14,18.00,,HocBa,2021,Học bạ,daniele15,
DHT,7760101,Công tác xã hội,C00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7760101,Công tác xã hội,D01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7760101,Công tác xã hội,D14,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,B00,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,C04,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,D01,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,D15,18.50,,HocBa,2021,Học bạ,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,B00,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,C04,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,D01,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHT,7850101,Quản lý tài nguyên và môi trường,D15,15.25,,THPTQG,2021,Điểm thi TN THPT,daniele15,
DHV,7140201,Giáo dục Mầm non,,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140202,Giáo dục Tiểu học,A00,26.00,,THPTQG,2021,,daniele15,
DHV,7140202,Giáo dục Tiểu học,C00,26.00,,THPTQG,2021,,daniele15,
DHV,7140202,Giáo dục Tiểu học,C19,26.00,,THPTQG,2021,,daniele15,
DHV,7140202,Giáo dục Tiểu học,D01,26.00,,THPTQG,2021,,daniele15,
DHV,7140206,Giáo dục Thể chất,T00,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140206,Giáo dục Thể chất,T02,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140206,Giáo dục Thể chất,T05,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140206,Giáo dục Thể chất,T07,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140209,Sư phạm Toán học,A00,24.00,,THPTQG,2021,,daniele15,
DHV,7140209,Sư phạm Toán học,A01,24.00,,THPTQG,2021,,daniele15,
DHV,7140209,Sư phạm Toán học,B00,24.00,,THPTQG,2021,,daniele15,
DHV,7140209,Sư phạm Toán học,D07,24.00,,THPTQG,2021,,daniele15,
DHV,7140211,Sư phạm Vật lý,A00,24.00,,THPTQG,2021,,daniele15,
DHV,7140211,Sư phạm Vật lý,A01,24.00,,THPTQG,2021,,daniele15,
DHV,7140211,Sư phạm Vật lý,A02,24.00,,THPTQG,2021,,daniele15,
DHV,7140211,Sư phạm Vật lý,A10,24.00,,THPTQG,2021,,daniele15,
DHV,7140212,Sư phạm Mỹ thuật,V00,24.00,,THPTQG,2021,,daniele15,
DHV,7140212,Sư phạm Mỹ thuật,V01,24.00,,THPTQG,2021,,daniele15,
DHV,7140212,Sư phạm Mỹ thuật,V02,24.00,,THPTQG,2021,,daniele15,
DHV,7140212,Sư phạm Mỹ thuật,V03,24.00,,THPTQG,2021,,daniele15,
DHV,7140213,Sư phạm Sinh học,A02,24.00,,THPTQG,2021,,daniele15,
DHV,7140213,Sư phạm Sinh học,B00,24.00,,THPTQG,2021,,daniele15,
DHV,7140213,Sư phạm Sinh học,B03,24.00,,THPTQG,2021,,daniele15,
DHV,7140213,Sư phạm Sinh học,D08,24.00,,THPTQG,2021,,daniele15,
DHV,7140217,Sư phạm Ngữ văn,C00,25.75,,THPTQG,2021,,daniele15,
DHV,7140217,Sư phạm Ngữ văn,C19,25.75,,THPTQG,2021,,daniele15,
DHV,7140217,Sư phạm Ngữ văn,D14,25.75,,THPTQG,2021,,daniele15,
DHV,7140217,Sư phạm Ngữ văn,D15,25.75,,THPTQG,2021,,daniele15,
DHV,7140218,Sư phạm Lịch sử,C00,25.75,,THPTQG,2021,,daniele15,
DHV,7140218,Sư phạm Lịch sử,C03,25.75,,THPTQG,2021,,daniele15,
DHV,7140218,Sư phạm Lịch sử,C19,25.75,,THPTQG,2021,,daniele15,
DHV,7140218,Sư phạm Lịch sử,D14,25.75,,THPTQG,2021,,daniele15,
DHV,7140219,Sư phạm Địa lý,C00,20.00,,THPTQG,2021,,daniele15,
DHV,7140219,Sư phạm Địa lý,C04,20.00,,THPTQG,2021,,daniele15,
DHV,7140219,Sư phạm Địa lý,C20,20.00,,THPTQG,2021,,daniele15,
DHV,7140219,Sư phạm Địa lý,D15,20.00,,THPTQG,2021,,daniele15,
DHV,7140221,Sư phạm Âm nhạc,N00,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140221,Sư phạm Âm nhạc,N01,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140222,Sư phạm Mỹ thuật,V00,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140222,Sư phạm Mỹ thuật,V01,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140222,Sư phạm Mỹ thuật,V02,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140222,Sư phạm Mỹ thuật,V03,32.00,40,THPTQG,2021,Năng khiếu x2 | thang 40 (suy ra),daniele15,
DHV,7140231,Sư phạm Tiếng Anh,D01,24.75,,THPTQG,2021,,daniele15,
DHV,7140231,Sư phạm Tiếng Anh,D11,24.75,,THPTQG,2021,,daniele15,
DHV,7140231,Sư phạm Tiếng Anh,D14,24.75,,THPTQG,2021,,daniele15,
DHV,7140231,Sư phạm Tiếng Anh,D15,24.75,,THPTQG,2021,,daniele15,
DHV,7220201,Ngôn ngữ Anh,D01,19.00,,THPTQG,2021,,daniele15,
DHV,7220201,Ngôn ngữ Anh,D14,19.00,,THPTQG,2021,,daniele15,
DHV,7220201,Ngôn ngữ Anh,D15,19.00,,THPTQG,2021,,daniele15,
DHV,7220201,Ngôn ngữ Anh,D66,19.00,,THPTQG,2021,,daniele15,
DHV,7220204,Ngôn ngữ Trung Quốc,C00,19.00,,THPTQG,2021,,daniele15,
DHV,7220204,Ngôn ngữ Trung Quốc,D01,19.00,,THPTQG,2021,,daniele15,
DHV,7220204,Ngôn ngữ Trung Quốc,D04,19.00,,THPTQG,2021,,daniele15,
DHV,7220204,Ngôn ngữ Trung Quốc,D15,19.00,,THPTQG,2021,,daniele15,
DHV,7310101,Kinh tế,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7310101,Kinh tế,A01,17.00,,THPTQG,2021,,daniele15,
DHV,7310101,Kinh tế,A09,17.00,,THPTQG,2021,,daniele15,
DHV,7310101,Kinh tế,D01,17.00,,THPTQG,2021,,daniele15,
DHV,7340101,Quản trị kinh doanh,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7340101,Quản trị kinh doanh,C00,17.00,,THPTQG,2021,,daniele15,
DHV,7340101,Quản trị kinh doanh,C01,17.00,,THPTQG,2021,,daniele15,
DHV,7340101,Quản trị kinh doanh,D01,17.00,,THPTQG,2021,,daniele15,
DHV,7340201,Tài chính - Ngân hàng,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7340201,Tài chính - Ngân hàng,C00,17.00,,THPTQG,2021,,daniele15,
DHV,7340201,Tài chính - Ngân hàng,C04,17.00,,THPTQG,2021,,daniele15,
DHV,7340201,Tài chính - Ngân hàng,D01,17.00,,THPTQG,2021,,daniele15,
DHV,7340301,Kế toán,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7340301,Kế toán,C03,17.00,,THPTQG,2021,,daniele15,
DHV,7340301,Kế toán,C14,17.00,,THPTQG,2021,,daniele15,
DHV,7340301,Kế toán,D01,17.00,,THPTQG,2021,,daniele15,
DHV,7480201,Công nghệ thông tin,A00,16.00,,THPTQG,2021,,daniele15,
DHV,7480201,Công nghệ thông tin,A01,16.00,,THPTQG,2021,,daniele15,
DHV,7480201,Công nghệ thông tin,C14,16.00,,THPTQG,2021,,daniele15,
DHV,7480201,Công nghệ thông tin,D01,16.00,,THPTQG,2021,,daniele15,
DHV,7510201,Công nghệ kỹ thuật cơ khí,A00,16.00,,THPTQG,2021,,daniele15,
DHV,7510201,Công nghệ kỹ thuật cơ khí,A01,16.00,,THPTQG,2021,,daniele15,
DHV,7510201,Công nghệ kỹ thuật cơ khí,B00,16.00,,THPTQG,2021,,daniele15,
DHV,7510201,Công nghệ kỹ thuật cơ khí,D01,16.00,,THPTQG,2021,,daniele15,
DHV,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,16.00,,THPTQG,2021,,daniele15,
DHV,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,16.00,,THPTQG,2021,,daniele15,
DHV,7510301,"Công nghệ kỹ thuật điện, điện tử",B00,16.00,,THPTQG,2021,,daniele15,
DHV,7510301,"Công nghệ kỹ thuật điện, điện tử",D01,16.00,,THPTQG,2021,,daniele15,
DHV,7620105,Chăn nuôi,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7620105,Chăn nuôi,B00,17.00,,THPTQG,2021,,daniele15,
DHV,7620105,Chăn nuôi,D07,17.00,,THPTQG,2021,,daniele15,
DHV,7620105,Chăn nuôi,D08,17.00,,THPTQG,2021,,daniele15,
DHV,7620110,Khoa học cây trồng,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7620110,Khoa học cây trồng,B00,17.00,,THPTQG,2021,,daniele15,
DHV,7620110,Khoa học cây trồng,D07,17.00,,THPTQG,2021,,daniele15,
DHV,7620110,Khoa học cây trồng,D08,17.00,,THPTQG,2021,,daniele15,
DHV,7640101,Thú y,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7640101,Thú y,B00,17.00,,THPTQG,2021,,daniele15,
DHV,7640101,Thú y,D07,17.00,,THPTQG,2021,,daniele15,
DHV,7640101,Thú y,D08,17.00,,THPTQG,2021,,daniele15,
DHV,7720301,Điều dưỡng,A00,19.00,,THPTQG,2021,,daniele15,
DHV,7720301,Điều dưỡng,B00,19.00,,THPTQG,2021,,daniele15,
DHV,7720301,Điều dưỡng,D07,19.00,,THPTQG,2021,,daniele15,
DHV,7720301,Điều dưỡng,D08,19.00,,THPTQG,2021,,daniele15,
DHV,7760101,Công tác xã hội,C00,17.00,,THPTQG,2021,,daniele15,
DHV,7760101,Công tác xã hội,C20,17.00,,THPTQG,2021,,daniele15,
DHV,7760101,Công tác xã hội,D01,17.00,,THPTQG,2021,,daniele15,
DHV,7760101,Công tác xã hội,D15,17.00,,THPTQG,2021,,daniele15,
DHV,7810101,Du lịch,C00,17.00,,THPTQG,2021,,daniele15,
DHV,7810101,Du lịch,C20,17.00,,THPTQG,2021,,daniele15,
DHV,7810101,Du lịch,D01,17.00,,THPTQG,2021,,daniele15,
DHV,7810101,Du lịch,D15,17.00,,THPTQG,2021,,daniele15,
DHV,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,17.00,,THPTQG,2021,,daniele15,
DHV,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,17.00,,THPTQG,2021,,daniele15,
DHV,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,17.00,,THPTQG,2021,,daniele15,
DHV,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,17.00,,THPTQG,2021,,daniele15,
